ltable_id,rtable_id,prediction
428,9911,0.0
428,10958,0.0
428,10959,0.0
428,10967,0.0
428,10975,0.0
428,10976,0.0
428,10979,0.0
428,10980,0.0
428,10982,0.0
428,10983,0.0
428,10986,0.0
428,13005,0.0
428,13007,0.0
428,13022,0.0
428,13025,0.0
428,13031,0.0
428,13817,0.0
428,14920,0.0
428,14938,0.0
428,14939,0.0
428,15812,0.0
428,18054,0.0
428,18365,0.0
428,18459,0.0
428,18727,0.0
428,19519,0.0
428,19592,0.0
428,19594,0.0
428,20152,0.0
428,20394,0.0
428,21025,0.0
428,21333,0.0
428,21826,0.0
512,11,0.0
512,13,0.0
512,1029,0.0
512,1033,0.0
512,1041,0.0
512,1044,0.0
512,1045,0.0
512,1342,0.0
512,3035,0.0
512,3042,0.0
512,3052,0.0
512,3053,0.0
512,3058,0.0
512,3063,0.0
512,3067,0.0
512,4959,0.0
512,4967,0.0
512,4969,0.0
512,4972,0.0
512,4973,0.0
512,4974,0.0
512,4976,0.0
512,4979,0.0
512,4983,0.0
512,6190,0.0
512,6200,0.0
512,6426,0.0
512,6970,0.0
512,6986,0.0
512,6989,0.0
512,6990,0.0
512,7887,0.0
512,9009,0.0
512,9016,0.0
512,9018,0.0
512,9022,0.0
512,9060,0.0
512,9911,0.0
512,9912,0.0
512,10958,0.0
512,10959,0.0
512,10975,0.0
512,10976,0.0
512,10979,0.0
512,10982,0.0
512,10983,0.0
512,10986,0.0
512,13005,0.0
512,13007,0.0
512,13026,0.0
512,13031,0.0
512,13817,0.0
512,14920,0.0
512,14938,0.0
512,14939,0.0
512,15812,0.0
512,18054,0.0
512,18365,0.0
512,18459,0.0
512,18727,0.0
512,19519,0.0
512,19594,0.0
512,20152,0.0
512,20394,0.0
512,21025,0.0
512,21333,0.0
512,21826,0.0
610,1904,0.0
610,4746,0.0
610,5848,0.0
610,5849,0.0
610,5853,0.0
610,10984,0.0
610,14937,0.0
610,15809,0.0
610,15811,0.0
610,15816,0.0
610,21026,0.0
647,11,0.0
647,13,0.0
647,1029,0.0
647,1041,0.0
647,3058,0.0
647,4959,0.0
647,4967,0.0
647,4969,0.0
647,4972,0.0
647,5854,0.0
647,6426,0.0
647,6986,0.0
647,7887,0.0
647,9056,0.0
647,10958,0.0
647,10959,0.0
647,13005,0.0
647,13817,0.0
647,15812,0.0
647,18054,0.0
647,18365,0.0
647,18459,0.0
647,20394,0.0
647,21022,0.0
647,21025,0.0
647,21333,0.0
719,11,0.0
719,13,0.0
719,1029,0.0
719,1041,0.0
719,3028,0.0
719,3058,0.0
719,3842,0.0
719,4959,0.0
719,4967,0.0
719,4969,0.0
719,4972,0.0
719,6426,0.0
719,6972,0.0
719,6986,0.0
719,7887,0.0
719,9027,0.0
719,9056,0.0
719,10958,0.0
719,10959,0.0
719,13005,0.0
719,13817,0.0
719,13822,0.0
719,14696,0.0
719,15812,0.0
719,18054,0.0
719,18365,0.0
719,18459,0.0
719,19036,0.0
719,19596,0.0
719,20394,0.0
719,21022,0.0
719,21025,0.0
719,21333,0.0
719,21827,0.0
789,11,0.0
789,13,0.0
789,1029,0.0
789,1041,0.0
789,1053,0.0
789,1329,0.0
789,3042,0.0
789,3044,0.0
789,3056,0.0
789,3058,0.0
789,4959,0.0
789,4967,0.0
789,4969,0.0
789,4972,0.0
789,4976,0.0
789,4979,0.0
789,6200,0.0
789,6426,0.0
789,6968,0.0
789,6969,0.0
789,6986,0.0
789,7887,0.0
789,9012,0.0
789,9018,0.0
789,9020,0.0
789,9022,0.0
789,9912,0.0
789,10958,0.0
789,10959,0.0
789,13005,0.0
789,13007,0.0
789,13022,0.0
789,13031,0.0
789,13817,0.0
789,14924,0.0
789,14942,0.0
789,14943,0.0
789,15812,0.0
789,17199,0.0
789,18054,0.0
789,18365,0.0
789,18459,0.0
789,20394,0.0
789,20739,0.0
789,20741,0.0
789,21025,0.0
789,21333,0.0
801,11,0.0
801,13,0.0
801,1029,0.0
801,1032,0.0
801,1041,0.0
801,1042,0.0
801,1051,0.0
801,3058,0.0
801,3103,0.0
801,4948,0.0
801,4959,0.0
801,4962,0.0
801,4967,0.0
801,4969,0.0
801,4972,0.0
801,4976,0.0
801,4979,0.0
801,6200,0.0
801,6426,0.0
801,6986,0.0
801,7887,0.0
801,9022,0.0
801,9912,0.0
801,10958,0.0
801,10959,0.0
801,13005,0.0
801,13014,0.0
801,13029,0.0
801,13817,0.0
801,14936,0.0
801,14942,0.0
801,14946,0.0
801,15812,0.0
801,18054,0.0
801,18365,0.0
801,18459,0.0
801,19858,0.0
801,20394,0.0
801,20739,0.0
801,20742,0.0
801,21025,0.0
801,21332,0.0
801,21333,0.0
801,21458,0.0
839,11,0.0
839,13,0.0
839,1029,0.0
839,1041,0.0
839,3058,0.0
839,4959,0.0
839,4967,0.0
839,4969,0.0
839,4972,0.0
839,6426,0.0
839,6986,0.0
839,7887,0.0
839,10951,0.0
839,10958,0.0
839,10959,0.0
839,13005,0.0
839,13817,0.0
839,15812,0.0
839,18054,0.0
839,18365,0.0
839,18459,0.0
839,20394,0.0
839,21025,0.0
839,21333,0.0
870,11,0.0
870,13,0.0
870,1029,0.0
870,1041,0.0
870,3035,0.0
870,3058,0.0
870,4959,0.0
870,4967,0.0
870,4969,0.0
870,4972,0.0
870,5252,0.0
870,5854,0.0
870,6426,0.0
870,6986,0.0
870,7887,0.0
870,10958,0.0
870,10959,0.0
870,13005,0.0
870,13817,0.0
870,14930,0.0
870,15812,0.0
870,18054,0.0
870,18365,0.0
870,18459,0.0
870,20394,0.0
870,21022,0.0
870,21025,0.0
870,21333,0.0
883,11,0.0
883,13,0.0
883,1026,0.0
883,1029,0.0
883,1032,0.0
883,1033,0.0
883,1034,0.0
883,1035,0.0
883,1036,0.0
883,1037,0.0
883,1038,0.0
883,1041,0.0
883,1044,0.0
883,1045,0.0
883,1050,0.0
883,1329,0.0
883,1342,0.0
883,1804,0.0
883,1899,0.0
883,3028,0.0
883,3042,0.0
883,3043,0.0
883,3044,0.0
883,3051,0.0
883,3052,0.0
883,3053,0.0
883,3055,0.0
883,3058,0.0
883,3063,0.0
883,3067,0.0
883,3103,0.0
883,3105,0.0
883,3840,0.0
883,4947,0.0
883,4948,0.0
883,4949,0.0
883,4957,0.0
883,4959,0.0
883,4963,0.0
883,4965,0.0
883,4966,0.0
883,4967,0.0
883,4969,0.0
883,4972,0.0
883,4974,0.0
883,4975,0.0
883,4976,0.0
883,4979,0.0
883,4983,0.0
883,5854,0.0
883,6183,0.0
883,6190,0.0
883,6195,0.0
883,6200,0.0
883,6426,0.0
883,6968,0.0
883,6969,0.0
883,6970,0.0
883,6972,0.0
883,6974,0.0
883,6978,0.0
883,6980,0.0
883,6982,0.0
883,6983,0.0
883,6984,0.0
883,6986,0.0
883,6989,0.0
883,6990,0.0
883,6997,0.0
883,7887,0.0
883,8668,0.0
883,8669,0.0
883,8983,0.0
883,8991,0.0
883,8993,0.0
883,8996,0.0
883,8999,0.0
883,9000,0.0
883,9006,0.0
883,9007,0.0
883,9008,0.0
883,9009,0.0
883,9012,0.0
883,9016,0.0
883,9017,0.0
883,9018,0.0
883,9022,0.0
883,9060,0.0
883,9095,0.0
883,9911,0.0
883,9912,0.0
883,10952,0.0
883,10958,0.0
883,10959,0.0
883,10964,0.0
883,10966,0.0
883,10967,0.0
883,10975,0.0
883,10976,0.0
883,10979,0.0
883,10980,0.0
883,10982,0.0
883,10983,0.0
883,10985,0.0
883,10986,0.0
883,13005,0.0
883,13007,0.0
883,13009,0.0
883,13010,0.0
883,13012,0.0
883,13014,0.0
883,13015,0.0
883,13022,0.0
883,13025,0.0
883,13031,0.0
883,13060,0.0
883,13622,0.0
883,13633,0.0
883,13817,0.0
883,14916,0.0
883,14917,0.0
883,14919,0.0
883,14920,0.0
883,14924,0.0
883,14931,0.0
883,14932,0.0
883,14933,0.0
883,14938,0.0
883,14939,0.0
883,14946,0.0
883,15812,0.0
883,18054,0.0
883,18365,0.0
883,18459,0.0
883,18732,0.0
883,19519,0.0
883,19591,0.0
883,19592,0.0
883,19594,0.0
883,19860,0.0
883,20152,0.0
883,20394,0.0
883,20448,0.0
883,20449,0.0
883,21025,0.0
883,21332,0.0
883,21333,0.0
883,21455,0.0
883,21456,0.0
883,21457,0.0
883,21458,0.0
883,21826,0.0
883,21950,0.0
908,1043,0.0
908,1047,0.0
908,3031,0.0
908,3033,0.0
908,3047,0.0
908,3048,0.0
908,3062,0.0
908,3065,0.0
908,4951,0.0
908,4953,0.0
908,4980,0.0
908,5854,0.0
908,6987,0.0
908,6988,0.0
908,8995,0.0
908,9015,0.0
908,9027,0.0
908,9056,0.0
908,11869,0.0
908,12999,0.0
908,13000,0.0
908,13001,0.0
908,13023,0.0
908,13817,0.0
908,14913,0.0
908,14914,0.0
908,14917,0.0
908,16605,0.0
908,18857,0.0
908,20150,0.0
930,16123,0.0
930,19306,0.0
930,19696,0.0
945,11,0.0
945,13,0.0
945,1029,0.0
945,1041,0.0
945,3058,0.0
945,3103,0.0
945,4959,0.0
945,4967,0.0
945,4969,0.0
945,4972,0.0
945,4979,0.0
945,6200,0.0
945,6426,0.0
945,6986,0.0
945,7887,0.0
945,9024,0.0
945,10958,0.0
945,10959,0.0
945,13005,0.0
945,13817,0.0
945,15812,0.0
945,18054,0.0
945,18365,0.0
945,18459,0.0
945,18727,0.0
945,19592,0.0
945,20394,0.0
945,21025,0.0
945,21333,0.0
983,1050,0.0
983,3062,0.0
983,3730,0.0
983,3843,0.0
983,6991,0.0
983,8995,0.0
983,9020,0.0
983,13022,0.0
983,13819,0.0
983,13822,0.0
983,14924,0.0
983,14943,0.0
983,17489,0.0
983,18364,0.0
983,18727,0.0
983,20152,0.0
983,21132,0.0
992,11,0.0
992,13,0.0
992,1026,0.0
992,1029,0.0
992,1033,0.0
992,1041,0.0
992,1045,0.0
992,1050,0.0
992,1053,0.0
992,1329,0.0
992,1342,0.0
992,1896,0.0
992,1899,0.0
992,3028,0.0
992,3043,0.0
992,3058,0.0
992,3063,0.0
992,3067,0.0
992,3105,0.0
992,3729,0.0
992,3828,0.0
992,3840,0.0
992,4947,0.0
992,4948,0.0
992,4949,0.0
992,4956,0.0
992,4959,0.0
992,4963,0.0
992,4965,0.0
992,4966,0.0
992,4967,0.0
992,4969,0.0
992,4972,0.0
992,4976,0.0
992,4979,0.0
992,4988,0.0
992,5854,0.0
992,6190,0.0
992,6195,0.0
992,6426,0.0
992,6968,0.0
992,6979,0.0
992,6984,0.0
992,6986,0.0
992,6987,0.0
992,6989,0.0
992,6991,0.0
992,6997,0.0
992,7887,0.0
992,8991,0.0
992,8993,0.0
992,9004,0.0
992,9007,0.0
992,9009,0.0
992,9016,0.0
992,9095,0.0
992,10952,0.0
992,10954,0.0
992,10958,0.0
992,10959,0.0
992,10964,0.0
992,10967,0.0
992,10975,0.0
992,10983,0.0
992,10985,0.0
992,13005,0.0
992,13008,0.0
992,13015,0.0
992,13025,0.0
992,13031,0.0
992,13817,0.0
992,14916,0.0
992,14917,0.0
992,14919,0.0
992,14920,0.0
992,14924,0.0
992,14930,0.0
992,14932,0.0
992,14936,0.0
992,14940,0.0
992,15812,0.0
992,18054,0.0
992,18365,0.0
992,18459,0.0
992,18857,0.0
992,19592,0.0
992,19595,0.0
992,20152,0.0
992,20394,0.0
992,20448,0.0
992,20449,0.0
992,20741,0.0
992,21025,0.0
992,21332,0.0
992,21333,0.0
992,21456,0.0
992,21457,0.0
992,21950,0.0
1038,236,0.0
1038,1031,0.0
1038,1042,0.0
1038,1078,0.0
1038,1311,0.0
1038,1314,0.0
1038,2475,0.0
1038,3034,0.0
1038,3039,0.0
1038,3045,0.0
1038,3064,0.0
1038,3729,0.0
1038,4955,0.0
1038,4971,0.0
1038,4977,0.0
1038,5252,0.0
1038,5657,0.0
1038,5848,0.0
1038,6195,0.0
1038,6969,0.0
1038,6973,0.0
1038,6974,0.0
1038,6978,0.0
1038,7882,0.0
1038,8661,0.0
1038,8996,0.0
1038,9020,0.0
1038,10969,0.0
1038,10981,0.0
1038,10984,0.0
1038,11192,0.0
1038,13016,0.0
1038,13018,0.0
1038,13028,0.0
1038,13061,0.0
1038,13209,0.0
1038,13586,0.0
1038,13667,0.0
1038,13815,0.0
1038,13816,0.0
1038,14858,0.0
1038,14910,0.0
1038,14925,0.0
1038,14936,0.0
1038,14942,0.0
1038,14943,0.0
1038,16253,0.0
1038,16324,0.0
1038,16605,0.0
1038,17199,0.0
1038,17430,0.0
1038,18109,0.0
1038,18138,0.0
1038,18293,0.0
1038,18332,0.0
1038,18457,0.0
1038,18458,0.0
1038,18727,0.0
1038,18731,0.0
1038,18963,0.0
1038,19035,0.0
1038,19529,0.0
1038,20679,0.0
1038,20739,0.0
1038,21026,0.0
1038,21547,0.0
1038,21548,0.0
1038,21714,0.0
1038,21949,0.0
1074,3068,0.0
1074,4985,0.0
1074,7870,0.0
1074,8985,0.0
1074,8986,0.0
1074,9025,0.0
1074,9906,0.0
1074,10950,0.0
1074,10963,0.0
1074,13002,0.0
1074,13621,0.0
1074,15814,0.0
1074,16150,0.0
1074,19037,0.0
1074,19427,0.0
1074,20737,0.0
1074,20740,0.0
1074,20743,0.0
1142,1034,0.0
1142,8669,0.0
1142,14277,0.0
1142,21579,0.0
1194,11,0.0
1194,13,0.0
1194,1026,0.0
1194,1029,0.0
1194,1033,0.0
1194,1041,0.0
1194,1053,0.0
1194,1342,0.0
1194,3035,0.0
1194,3058,0.0
1194,4947,0.0
1194,4948,0.0
1194,4949,0.0
1194,4959,0.0
1194,4966,0.0
1194,4967,0.0
1194,4969,0.0
1194,4971,0.0
1194,4972,0.0
1194,4976,0.0
1194,5854,0.0
1194,6426,0.0
1194,6968,0.0
1194,6986,0.0
1194,6991,0.0
1194,6997,0.0
1194,7887,0.0
1194,8983,0.0
1194,8991,0.0
1194,8993,0.0
1194,10952,0.0
1194,10954,0.0
1194,10955,0.0
1194,10958,0.0
1194,10959,0.0
1194,10985,0.0
1194,12272,0.0
1194,13005,0.0
1194,13026,0.0
1194,13027,0.0
1194,13817,0.0
1194,13819,0.0
1194,14916,0.0
1194,14917,0.0
1194,14920,0.0
1194,14924,0.0
1194,14936,0.0
1194,14940,0.0
1194,15812,0.0
1194,18054,0.0
1194,18365,0.0
1194,18459,0.0
1194,19033,0.0
1194,19592,0.0
1194,20394,0.0
1194,20738,0.0
1194,21025,0.0
1194,21132,0.0
1194,21332,0.0
1194,21333,0.0
1194,21456,0.0
1237,11,0.0
1237,13,0.0
1237,1029,0.0
1237,1041,0.0
1237,3058,0.0
1237,4959,0.0
1237,4967,0.0
1237,4969,0.0
1237,4972,0.0
1237,6426,0.0
1237,6973,0.0
1237,6974,0.0
1237,6986,0.0
1237,6997,0.0
1237,7887,0.0
1237,9022,0.0
1237,10958,0.0
1237,10959,0.0
1237,13005,0.0
1237,13817,0.0
1237,15812,0.0
1237,18054,0.0
1237,18365,0.0
1237,18459,0.0
1237,20394,0.0
1237,21025,0.0
1237,21333,0.0
1237,21547,0.0
1364,1904,0.0
1364,3061,0.0
1364,4746,0.0
1364,5848,0.0
1364,7877,0.0
1364,9011,0.0
1364,11206,0.0
1364,14937,0.0
1364,14945,0.0
1364,15785,0.0
1364,15809,0.0
1364,15811,0.0
1400,11,0.0
1400,13,0.0
1400,1029,0.0
1400,1033,0.0
1400,1041,0.0
1400,1046,0.0
1400,3042,0.0
1400,3051,0.0
1400,3058,0.0
1400,4951,0.0
1400,4959,0.0
1400,4966,0.0
1400,4967,0.0
1400,4969,0.0
1400,4972,0.0
1400,4975,0.0
1400,4976,0.0
1400,4979,0.0
1400,6183,0.0
1400,6190,0.0
1400,6200,0.0
1400,6426,0.0
1400,6986,0.0
1400,6991,0.0
1400,6997,0.0
1400,7887,0.0
1400,9012,0.0
1400,9022,0.0
1400,9095,0.0
1400,9912,0.0
1400,10958,0.0
1400,10959,0.0
1400,10975,0.0
1400,13005,0.0
1400,13022,0.0
1400,13025,0.0
1400,13031,0.0
1400,13817,0.0
1400,14942,0.0
1400,15812,0.0
1400,18054,0.0
1400,18365,0.0
1400,18459,0.0
1400,18727,0.0
1400,19592,0.0
1400,20152,0.0
1400,20394,0.0
1400,20742,0.0
1400,21025,0.0
1400,21333,0.0
1400,21950,0.0
1433,1904,0.0
1433,3061,0.0
1433,4746,0.0
1433,5848,0.0
1433,5853,0.0
1433,7877,0.0
1433,10974,0.0
1433,11206,0.0
1433,14937,0.0
1433,14944,0.0
1433,15785,0.0
1433,15809,0.0
1433,15811,0.0
1433,21335,0.0
1522,1025,0.0
1522,3028,0.0
1522,6195,0.0
1522,6973,0.0
1522,8661,0.0
1522,9012,0.0
1522,9056,0.0
1522,18457,0.0
1522,18458,0.0
1522,18731,0.0
1522,19860,0.0
1593,1904,0.0
1593,5848,0.0
1593,5849,0.0
1593,5853,0.0
1593,7873,0.0
1593,10984,0.0
1593,11206,0.0
1593,15809,0.0
1593,15811,0.0
1593,15816,0.0
1593,16391,0.0
1593,17428,0.0
1593,20738,0.0
1593,21029,0.0
1624,11,0.0
1624,13,0.0
1624,1029,0.0
1624,1041,0.0
1624,3058,0.0
1624,4959,0.0
1624,4967,0.0
1624,4969,0.0
1624,4972,0.0
1624,5013,0.0
1624,6426,0.0
1624,6973,0.0
1624,6986,0.0
1624,7887,0.0
1624,8661,0.0
1624,9019,0.0
1624,10958,0.0
1624,10959,0.0
1624,12272,0.0
1624,13005,0.0
1624,13028,0.0
1624,13817,0.0
1624,14940,0.0
1624,15812,0.0
1624,17199,0.0
1624,18054,0.0
1624,18365,0.0
1624,18457,0.0
1624,18458,0.0
1624,18459,0.0
1624,18731,0.0
1624,20394,0.0
1624,20741,0.0
1624,21025,0.0
1624,21333,0.0
1626,3031,0.0
1626,4988,0.0
1626,5657,0.0
1626,6974,0.0
1626,7870,0.0
1626,8661,0.0
1626,8986,0.0
1626,8997,0.0
1626,10950,0.0
1626,13619,0.0
1626,14922,0.0
1626,18457,0.0
1626,18458,0.0
1626,18731,0.0
1626,19427,0.0
1626,19855,0.0
1626,20150,0.0
1626,20863,0.0
1626,21880,0.0
1672,1895,0.0
1672,4956,0.0
1672,4988,0.0
1672,8984,0.0
1672,8994,0.0
1727,10,0.0
1727,236,0.0
1727,325,0.0
1727,1314,0.0
1727,1374,0.0
1727,1896,0.0
1727,1904,0.0
1727,2574,0.0
1727,3022,0.0
1727,3032,0.0
1727,3034,0.0
1727,3037,0.0
1727,3057,0.0
1727,3730,0.0
1727,3828,0.0
1727,4400,0.0
1727,4581,0.0
1727,4746,0.0
1727,4968,0.0
1727,4976,0.0
1727,5010,0.0
1727,5011,0.0
1727,5015,0.0
1727,5060,0.0
1727,5252,0.0
1727,6195,0.0
1727,6291,0.0
1727,6426,0.0
1727,6596,0.0
1727,6971,0.0
1727,6973,0.0
1727,6986,0.0
1727,6988,0.0
1727,7021,0.0
1727,7877,0.0
1727,7887,0.0
1727,8637,0.0
1727,8661,0.0
1727,8990,0.0
1727,9020,0.0
1727,9056,0.0
1727,9281,0.0
1727,10074,0.0
1727,10962,0.0
1727,11065,0.0
1727,11192,0.0
1727,11239,0.0
1727,12272,0.0
1727,13018,0.0
1727,13030,0.0
1727,13209,0.0
1727,13586,0.0
1727,14915,0.0
1727,14918,0.0
1727,14923,0.0
1727,14935,0.0
1727,14936,0.0
1727,15019,0.0
1727,15020,0.0
1727,15290,0.0
1727,15808,0.0
1727,16123,0.0
1727,16253,0.0
1727,16254,0.0
1727,16255,0.0
1727,16324,0.0
1727,16325,0.0
1727,16391,0.0
1727,16605,0.0
1727,16845,0.0
1727,17117,0.0
1727,17199,0.0
1727,17284,0.0
1727,17426,0.0
1727,17427,0.0
1727,17428,0.0
1727,17429,0.0
1727,17430,0.0
1727,17752,0.0
1727,17842,0.0
1727,18054,0.0
1727,18074,0.0
1727,18109,0.0
1727,18138,0.0
1727,18293,0.0
1727,18332,0.0
1727,18364,0.0
1727,18365,0.0
1727,18457,0.0
1727,18458,0.0
1727,18459,0.0
1727,18663,0.0
1727,18727,0.0
1727,18731,0.0
1727,18745,0.0
1727,18963,0.0
1727,19036,0.0
1727,19037,0.0
1727,19304,0.0
1727,19306,0.0
1727,19519,0.0
1727,19529,0.0
1727,19859,0.0
1727,20082,0.0
1727,20394,0.0
1727,20395,0.0
1727,20450,0.0
1727,20451,0.0
1727,20678,0.0
1727,20679,0.0
1727,20739,0.0
1727,20752,0.0
1727,20957,0.0
1727,21025,0.0
1727,21029,0.0
1727,21459,0.0
1727,21505,0.0
1727,21921,0.0
1802,11,0.0
1802,12,0.0
1802,13,0.0
1802,1029,0.0
1802,1041,0.0
1802,1342,0.0
1802,3035,0.0
1802,3042,0.0
1802,3055,0.0
1802,3058,0.0
1802,3067,0.0
1802,3105,0.0
1802,4947,0.0
1802,4948,0.0
1802,4957,0.0
1802,4958,0.0
1802,4959,0.0
1802,4967,0.0
1802,4969,0.0
1802,4972,0.0
1802,4976,0.0
1802,6426,0.0
1802,6986,0.0
1802,6991,0.0
1802,6997,0.0
1802,7887,0.0
1802,8983,0.0
1802,8996,0.0
1802,9003,0.0
1802,9012,0.0
1802,9095,0.0
1802,10958,0.0
1802,10959,0.0
1802,13005,0.0
1802,13026,0.0
1802,13027,0.0
1802,13031,0.0
1802,13817,0.0
1802,14916,0.0
1802,14924,0.0
1802,14931,0.0
1802,14942,0.0
1802,14943,0.0
1802,14946,0.0
1802,15812,0.0
1802,18054,0.0
1802,18365,0.0
1802,18459,0.0
1802,20394,0.0
1802,21025,0.0
1802,21333,0.0
1802,21950,0.0
1818,1904,0.0
1818,2574,0.0
1818,4746,0.0
1818,5848,0.0
1818,5853,0.0
1818,11206,0.0
1818,14937,0.0
1818,14945,0.0
1818,15809,0.0
1818,15811,0.0
1923,11,0.0
1923,13,0.0
1923,1029,0.0
1923,1041,0.0
1923,2239,0.0
1923,3058,0.0
1923,4959,0.0
1923,4967,0.0
1923,4969,0.0
1923,4972,0.0
1923,6426,0.0
1923,6976,0.0
1923,6985,0.0
1923,6986,0.0
1923,7887,0.0
1923,8998,0.0
1923,9815,0.0
1923,10952,0.0
1923,10958,0.0
1923,10959,0.0
1923,10961,0.0
1923,11782,0.0
1923,13005,0.0
1923,13030,0.0
1923,13817,0.0
1923,14925,0.0
1923,15812,0.0
1923,18054,0.0
1923,18365,0.0
1923,18459,0.0
1923,20394,0.0
1923,21025,0.0
1923,21333,0.0
1932,11,0.0
1932,13,0.0
1932,1029,0.0
1932,1032,0.0
1932,1033,0.0
1932,1041,0.0
1932,1042,0.0
1932,1044,0.0
1932,1045,0.0
1932,1053,0.0
1932,1329,0.0
1932,3042,0.0
1932,3052,0.0
1932,3053,0.0
1932,3058,0.0
1932,3063,0.0
1932,3067,0.0
1932,4959,0.0
1932,4963,0.0
1932,4966,0.0
1932,4967,0.0
1932,4969,0.0
1932,4972,0.0
1932,4974,0.0
1932,4976,0.0
1932,4979,0.0
1932,4983,0.0
1932,6190,0.0
1932,6200,0.0
1932,6426,0.0
1932,6986,0.0
1932,6989,0.0
1932,6990,0.0
1932,7887,0.0
1932,8996,0.0
1932,9009,0.0
1932,9016,0.0
1932,9095,0.0
1932,9911,0.0
1932,10958,0.0
1932,10959,0.0
1932,10964,0.0
1932,10975,0.0
1932,10976,0.0
1932,10979,0.0
1932,10980,0.0
1932,10982,0.0
1932,10983,0.0
1932,10986,0.0
1932,13005,0.0
1932,13025,0.0
1932,13031,0.0
1932,13817,0.0
1932,14917,0.0
1932,14920,0.0
1932,14938,0.0
1932,14939,0.0
1932,15812,0.0
1932,18054,0.0
1932,18365,0.0
1932,18459,0.0
1932,18727,0.0
1932,19519,0.0
1932,19592,0.0
1932,19594,0.0
1932,19860,0.0
1932,20152,0.0
1932,20394,0.0
1932,21025,0.0
1932,21333,0.0
1932,21457,0.0
1932,21950,0.0
1948,13,0.0
1948,1022,0.0
1948,1025,0.0
1948,1043,0.0
1948,1900,0.0
1948,3047,0.0
1948,6995,0.0
1948,8996,0.0
1948,9015,0.0
1948,10970,0.0
1948,12999,0.0
1948,13023,0.0
1948,14922,0.0
1948,16324,0.0
1948,21024,0.0
1948,21712,0.0
1977,65,0.0
1977,1028,0.0
1977,6973,0.0
1977,8997,0.0
1977,13004,0.0
1977,13020,0.0
1977,14935,0.0
1977,19593,0.0
1981,11,0.0
1981,13,0.0
1981,1026,0.0
1981,1029,0.0
1981,1033,0.0
1981,1034,0.0
1981,1041,0.0
1981,1044,0.0
1981,1045,0.0
1981,3028,0.0
1981,3051,0.0
1981,3053,0.0
1981,3058,0.0
1981,3063,0.0
1981,3067,0.0
1981,3721,0.0
1981,3840,0.0
1981,4947,0.0
1981,4948,0.0
1981,4959,0.0
1981,4965,0.0
1981,4966,0.0
1981,4967,0.0
1981,4969,0.0
1981,4972,0.0
1981,4974,0.0
1981,4983,0.0
1981,6183,0.0
1981,6190,0.0
1981,6195,0.0
1981,6426,0.0
1981,6982,0.0
1981,6986,0.0
1981,6989,0.0
1981,7887,0.0
1981,8669,0.0
1981,8991,0.0
1981,9007,0.0
1981,9009,0.0
1981,9012,0.0
1981,9016,0.0
1981,10955,0.0
1981,10958,0.0
1981,10959,0.0
1981,10967,0.0
1981,10975,0.0
1981,10982,0.0
1981,10983,0.0
1981,10986,0.0
1981,13005,0.0
1981,13007,0.0
1981,13012,0.0
1981,13022,0.0
1981,13025,0.0
1981,13031,0.0
1981,13817,0.0
1981,14917,0.0
1981,14924,0.0
1981,14939,0.0
1981,14943,0.0
1981,15812,0.0
1981,18054,0.0
1981,18365,0.0
1981,18459,0.0
1981,18727,0.0
1981,19033,0.0
1981,19305,0.0
1981,19594,0.0
1981,20152,0.0
1981,20394,0.0
1981,21025,0.0
1981,21332,0.0
1981,21333,0.0
1981,21455,0.0
1981,21457,0.0
1981,21950,0.0
2002,11,0.0
2002,12,0.0
2002,13,0.0
2002,1028,0.0
2002,1029,0.0
2002,1031,0.0
2002,1032,0.0
2002,1033,0.0
2002,1034,0.0
2002,1035,0.0
2002,1036,0.0
2002,1037,0.0
2002,1038,0.0
2002,1039,0.0
2002,1041,0.0
2002,1042,0.0
2002,1899,0.0
2002,3043,0.0
2002,3044,0.0
2002,3058,0.0
2002,3063,0.0
2002,3105,0.0
2002,3837,0.0
2002,3839,0.0
2002,4948,0.0
2002,4958,0.0
2002,4959,0.0
2002,4960,0.0
2002,4962,0.0
2002,4963,0.0
2002,4964,0.0
2002,4965,0.0
2002,4966,0.0
2002,4967,0.0
2002,4969,0.0
2002,4971,0.0
2002,4972,0.0
2002,4988,0.0
2002,5854,0.0
2002,6426,0.0
2002,6972,0.0
2002,6973,0.0
2002,6978,0.0
2002,6979,0.0
2002,6980,0.0
2002,6982,0.0
2002,6983,0.0
2002,6984,0.0
2002,6986,0.0
2002,6987,0.0
2002,6988,0.0
2002,6992,0.0
2002,7887,0.0
2002,7991,0.0
2002,8668,0.0
2002,8669,0.0
2002,8983,0.0
2002,8991,0.0
2002,8996,0.0
2002,8999,0.0
2002,9000,0.0
2002,9001,0.0
2002,9002,0.0
2002,9003,0.0
2002,9004,0.0
2002,9006,0.0
2002,9007,0.0
2002,9008,0.0
2002,9009,0.0
2002,9019,0.0
2002,10955,0.0
2002,10958,0.0
2002,10959,0.0
2002,10964,0.0
2002,10985,0.0
2002,13002,0.0
2002,13004,0.0
2002,13005,0.0
2002,13008,0.0
2002,13009,0.0
2002,13012,0.0
2002,13015,0.0
2002,13028,0.0
2002,13622,0.0
2002,13817,0.0
2002,14696,0.0
2002,14920,0.0
2002,14927,0.0
2002,14929,0.0
2002,14930,0.0
2002,14931,0.0
2002,14932,0.0
2002,14934,0.0
2002,14940,0.0
2002,15812,0.0
2002,18054,0.0
2002,18365,0.0
